time,img
0.0,0.021170781737082745
0.010593175888061523,0.022046883070538346
0.02128434181213379,0.022046883070538346
0.03385305404663086,0.022046883070538346
0.049082040786743164,0.022046883070538346
0.06487846374511719,0.022046883070538346
0.0799260139465332,0.022046883070538346
0.09139394760131836,0.022046883070538346
0.10247349739074707,0.022046883070538346
0.11301207542419434,0.022046883070538346
0.12403702735900879,0.022046883070538346
0.13503217697143555,0.022046883070538346
0.14552593231201172,0.022108981927193808
0.1570606231689453,0.022108981927193808
0.16830134391784668,0.022108981927193808
0.1818535327911377,0.020242314382191123
0.19741272926330566,0.020242314382191123
0.21309900283813477,0.020242314382191123
0.22562122344970703,0.020242314382191123
0.23679184913635254,0.02194289139673407
0.25391530990600586,0.02194289139673407
0.2704596519470215,0.02194289139673407
0.2815282344818115,0.02194289139673407
0.2930562496185303,0.02194289139673407
0.3030860424041748,0.02194289139673407
0.3241591453552246,0.02194289139673407
0.3394310474395752,0.02194289139673407
0.3501722812652588,0.02194289139673407
0.36168432235717773,0.02194289139673407
0.37272047996520996,0.020748224167932348
0.3842489719390869,0.020748224167932348
0.39487147331237793,0.020748224167932348
0.40596961975097656,0.020748224167932348
0.4164702892303467,0.020748224167932348
0.42752575874328613,0.020748224167932348
0.43904900550842285,0.020748224167932348
0.44924306869506836,0.020748224167932348
0.4594590663909912,0.020748224167932348
0.4709899425506592,0.020748224167932348
0.4829545021057129,0.020748224167932348
0.49394869804382324,0.020748224167932348
0.5050065517425537,0.020748224167932348
0.5154857635498047,0.020748224167932348
0.5260031223297119,0.02170883701521803
0.5370750427246094,0.02170883701521803
0.5475654602050781,0.02170883701521803
0.5581097602844238,0.02170883701521803
0.5685994625091553,0.02170883701521803
0.5796616077423096,0.02170883701521803
0.5901808738708496,0.02170883701521803
0.6012382507324219,0.02170883701521803
0.6124727725982666,0.02170883701521803
0.622999906539917,0.02170883701521803
0.634033203125,0.02170883701521803
0.6455235481262207,0.02170883701521803
0.6622023582458496,0.021942311537113172
0.6755850315093994,0.021942311537113172
0.6861104965209961,0.021942311537113172
0.7017371654510498,0.021942311537113172
0.7148263454437256,0.021942311537113172
0.72757887840271,0.021942311537113172
0.7390949726104736,0.021942311537113172
0.7492907047271729,0.021942311537113172
0.7628438472747803,0.0264968001712168
0.7738380432128906,0.0264968001712168
0.7889091968536377,0.0264968001712168
0.8054001331329346,0.0264968001712168
0.8169150352478027,0.0264968001712168
0.8272452354431152,0.0264968001712168
0.8383314609527588,0.0264968001712168
0.848853349685669,0.0264968001712168
0.8613545894622803,0.0264968001712168
0.8728909492492676,0.0264968001712168
0.8839738368988037,0.0264968001712168
0.8940680027008057,0.024391351187518534
0.9051923751831055,0.024391351187518534
0.9167675971984863,0.024391351187518534
0.9312601089477539,0.024391351187518534
0.9472818374633789,0.024391351187518534
0.9588057994842529,0.024391351187518534
0.9717490673065186,0.024391351187518534
0.9822678565979004,0.024391351187518534
0.9931714534759521,0.024391351187518534
1.0078613758087158,0.022068209790450904
1.0194664001464844,0.022068209790450904
1.0300021171569824,0.022068209790450904
1.0405526161193848,0.022068209790450904
1.0520710945129395,0.023403607723341893
1.0626022815704346,0.023403607723341893
1.0732195377349854,0.023403607723341893
1.084209680557251,0.023403607723341893
1.0950210094451904,0.023403607723341893
1.106086254119873,0.023403607723341893
1.1175792217254639,0.023403607723341893
1.1283140182495117,0.023403607723341893
1.1393818855285645,0.023403607723341893
1.1499414443969727,0.023403607723341893
1.1614172458648682,0.023403607723341893
1.1719670295715332,0.023403607723341893
1.182508945465088,0.023403607723341893
1.1930387020111084,0.023403607723341893
1.2040989398956299,0.023403607723341893
1.219189167022705,0.023403607723341893
1.2298178672790527,0.023403607723341893
1.240360975265503,0.023403607723341893
1.251896619796753,0.023403607723341893
1.2624001502990723,0.023403607723341893
1.2790207862854004,0.023403607723341893
1.2904958724975586,0.023403607723341893
1.301504135131836,0.023403607723341893
1.3120367527008057,0.023403607723341893
1.3225595951080322,0.023403607723341893
1.3335726261138916,0.023403607723341893
1.345602035522461,0.023403607723341893
1.3561584949493408,0.021916797229218608
1.367342472076416,0.023225214052269783
